dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1641409200,2022-01-05 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,43.93,10000,41.76,38.52,41.99,44.94,1009,,,92,10,174,15.01,,,,,100,804,Clouds,overcast clouds,04d
1641412800,2022-01-05 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,45.27,10000,42.51,39.81,43.95,46.74,1009,,,90,11.01,153,14,,,,,75,803,Clouds,broken clouds,04d
1641416400,2022-01-05 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,46.09,10000,43.32,42.53,44.94,47.16,1009,,,90,6.91,200,,,,,,75,803,Clouds,broken clouds,04d
1641420000,2022-01-05 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,45.82,10000,42.48,44.04,44.94,46.99,1008,,,88,4,190,5.01,,,,,75,803,Clouds,broken clouds,04n
1641423600,2022-01-05 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,45.27,10000,39.79,39.81,44.15,46.74,1007,,,81,11.01,157,21.99,,,,,0,800,Clear,sky is clear,01n
1641427200,2022-01-06 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,43.79,,39.27,39.7,42.96,45.21,1007,,,84,7,151,18.99,,,,,38,802,Clouds,scattered clouds,03n
1641430800,2022-01-06 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,44.08,10000,40.17,39.02,43.95,44.94,1008,,,86,9.22,230,19.57,,,,,0,800,Clear,sky is clear,01n
1641434400,2022-01-06 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,41.99,10000,38.41,38.28,40.96,44.94,1007,,,87,5.75,0,17.27,,,,,0,800,Clear,sky is clear,01n
1641438000,2022-01-06 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,41.94,10000,36.54,36.91,40.14,43.16,1007,,,81,8.05,250,19.57,,,,,0,800,Clear,sky is clear,01n
1641441600,2022-01-06 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,41.2,10000,37.04,36.63,40.95,43.14,1006,,,85,6.91,240,17.27,,,,,0,800,Clear,sky is clear,01n
1641445200,2022-01-06 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.95,10000,37.09,34.66,39.94,42.17,1006,,,86,10.36,250,19.57,,,,,0,800,Clear,sky is clear,01n
1641448800,2022-01-06 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,40.08,10000,35.04,35.24,38.14,41.95,1005,,,82,7,196,18.01,,,,,0,800,Clear,sky is clear,01n
1641452400,2022-01-06 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.74,10000,35.91,34.83,38.95,41.95,1006,,,86,7,260,11.99,,,,,0,800,Clear,sky is clear,01n
1641456000,2022-01-06 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.61,10000,33.6,32.38,37.15,39.94,1007,,,82,8.99,360,15.99,,,,,0,800,Clear,sky is clear,01n
1641459600,2022-01-06 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.61,10000,32.99,30.72,37.15,41.16,1008,,,80,13,360,20,,,,,0,800,Clear,sky is clear,01n
1641463200,2022-01-06 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.14,10000,32.52,31.33,36.21,39.94,1008,,,80,10,262,18.99,,,,,0,800,Clear,sky is clear,01n
1641466800,2022-01-06 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.65,10000,31.21,28.51,36.14,39.54,1010,,,77,15.99,282,31,,,,,0,800,Clear,sky is clear,01n
1641470400,2022-01-06 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.12,10000,27.61,28.54,36.99,38.95,1010,,,64,18.01,285,25.01,,,,,0,800,Clear,sky is clear,01n
1641474000,2022-01-06 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.4,10000,25.27,28.18,36.95,38.95,1011,,,59,15.99,274,23,,,,,0,800,Clear,sky is clear,01d
1641477600,2022-01-06 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.59,10000,23.11,27.46,34.97,38.16,1013,,,55,15.01,278,23,,,,,0,800,Clear,sky is clear,01d
1641481200,2022-01-06 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.09,10000,22.35,27.21,35.94,38.95,1013,,,52,18.01,281,23,,,,,0,800,Clear,sky is clear,01d
1641484800,2022-01-06 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.13,10000,20.7,26.71,35.94,38.95,1014,,,48,20,277,25.99,,,,,0,800,Clear,sky is clear,01d
1641488400,2022-01-06 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.38,10000,19.56,26.8,35.94,38.95,1013,,,45,21,274,25.01,,,,,0,800,Clear,sky is clear,01d
1641492000,2022-01-06 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.29,10000,19.49,28.36,35.94,39.94,1013,,,45,15.01,261,25.01,,,,,0,800,Clear,sky is clear,01d
1641495600,2022-01-06 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.1,10000,19.69,30.09,35.94,39.94,1013,,,44,13,285,21,,,,,0,800,Clear,sky is clear,01d
1641499200,2022-01-06 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.57,10000,19.11,31.87,36.95,40.21,1013,,,42,10,316,15.99,,,,,0,800,Clear,sky is clear,01d
1641502800,2022-01-06 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.8,10000,19.44,33.13,36.95,39.22,1013,,,44,5.99,300,14,,,,,0,800,Clear,sky is clear,01d
1641506400,2022-01-06 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.81,10000,20.44,31.96,34.97,38.95,1014,,,48,5.99,271,8.99,,,,,0,800,Clear,sky is clear,01n
1641510000,2022-01-06 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.7,10000,20.79,30.54,35.94,37.94,1015,,,49,8.05,280,,,,,,0,800,Clear,sky is clear,01n
1641513600,2022-01-07 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.46,10000,21,29.75,34.95,37.94,1015,,,50,8.99,288,11.01,,,,,0,800,Clear,sky is clear,01n
1641517200,2022-01-07 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.35,10000,20.08,31.95,34.95,36.21,1014,,,50,4,262,5.99,,,,,0,800,Clear,sky is clear,01n
1641520800,2022-01-07 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.35,10000,20.08,30.4,34.95,36.21,1014,,,50,5.75,20,,,,,,100,804,Clouds,overcast clouds,04n
1641524400,2022-01-07 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.35,10000,20.5,30.4,34.95,36.21,1014,,,51,5.75,40,,,,,,100,804,Clouds,overcast clouds,04n
1641528000,2022-01-07 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,34.72,10000,19.56,26.64,33.15,36.21,1014,,,50,11.01,311,13,,,,,100,804,Clouds,overcast clouds,04n
1641531600,2022-01-07 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,34.7,10000,20.77,25.77,32.97,36.95,1012,,,53,13,333,18.01,,,,,100,804,Clouds,overcast clouds,04n
1641535200,2022-01-07 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,31.64,10000,24.87,22.05,29.95,34.99,1010,,,73,12.66,10,26.46,,,,,100,804,Clouds,overcast clouds,04n
1641538800,2022-01-07 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,31.42,1207,27.14,23.02,29.95,32.95,1010,,,82,10,2,14,,,0.36,,100,600,Snow,light snow,13n
1641542400,2022-01-07 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,30.2,402,27.93,20.52,28.74,31.21,1009,,,90,11.99,57,17,,,0.51,,100,601,Snow,snow,13n
1641542400,2022-01-07 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,30.2,402,27.93,20.52,28.74,31.21,1009,,,90,11.99,57,17,,,0.51,,100,741,Fog,fog,50n
1641546000,2022-01-07 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.68,402,27.18,23.47,28.15,31.21,1008,,,89,5.99,9,11.01,,,0.76,,100,602,Snow,heavy snow,13n
1641546000,2022-01-07 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.68,402,27.18,23.47,28.15,31.21,1008,,,89,5.99,9,11.01,,,0.76,,100,741,Fog,fog,50n
1641549600,2022-01-07 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.8,805,27.23,18.75,27.95,31.21,1008,,,93,11.99,311,15.99,,,2.29,,100,741,Fog,fog,50n
1641549600,2022-01-07 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.8,805,27.23,18.75,27.95,31.21,1008,,,93,11.99,311,15.99,,,2.29,,100,601,Snow,snow,13n
1641553200,2022-01-07 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.94,805,27.37,20.5,27.95,30.97,1009,,,93,8.99,324,14,,,0.51,,100,601,Snow,snow,13n
1641553200,2022-01-07 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.94,805,27.37,20.5,27.95,30.97,1009,,,93,8.99,324,14,,,0.51,,100,741,Fog,fog,50n
1641556800,2022-01-07 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.67,402,27.34,19.6,27.95,29.98,1008,,,94,10,314,17,,,1.78,,100,601,Snow,snow,13n
1641556800,2022-01-07 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.67,402,27.34,19.6,27.95,29.98,1008,,,94,10,314,17,,,1.78,,100,741,Fog,fog,50n
1641560400,2022-01-07 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.29,805,26.96,19.13,26.96,29.98,1009,,,94,10,304,14,,,0.51,,100,741,Fog,fog,50d
1641560400,2022-01-07 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.29,805,26.96,19.13,26.96,29.98,1009,,,94,10,304,14,,,0.51,,100,601,Snow,snow,13d
1641564000,2022-01-07 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.67,1609,26.65,18.14,27.95,30.22,1009,,,91,13,302,18.99,,,0.25,,98,600,Snow,light snow,13d
1641564000,2022-01-07 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.67,1609,26.65,18.14,27.95,30.22,1009,,,91,13,302,18.99,,,0.25,,98,701,Mist,mist,50d
1641567600,2022-01-07 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.52,4828,26.53,18.41,27.99,31.21,1010,,,87,15.01,283,21.99,,,,0.76,85,600,Snow,light snow,13d
1641567600,2022-01-07 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.52,4828,26.53,18.41,27.99,31.21,1010,,,87,15.01,283,21.99,,,,0.76,85,721,Haze,haze,50d
1641571200,2022-01-07 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.61,4828,25.74,20.01,31.15,34.21,1010,,,73,25.01,293,31,0.51,,,,75,600,Snow,light snow,13d
1641571200,2022-01-07 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.61,4828,25.74,20.01,31.15,34.21,1010,,,73,25.01,293,31,0.51,,,,75,500,Rain,light rain,10d
1641574800,2022-01-07 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,33.69,8047,24.21,21.69,32.95,35.22,1010,,,65,21.99,284,31,1.02,,,,20,721,Haze,haze,50d
1641574800,2022-01-07 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,33.69,8047,24.21,21.69,32.95,35.22,1010,,,65,21.99,284,31,1.02,,,,20,501,Rain,moderate rain,10d
1641578400,2022-01-07 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,33.6,10000,22.78,21.31,32.95,35.22,1010,,,61,23,301,34,0.51,,,,100,500,Rain,light rain,10d
1641582000,2022-01-07 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.97,10000,21.9,21.54,31.96,34.95,1011,,,60,18.99,308,30,0.25,,,,75,500,Rain,light rain,10d
1641585600,2022-01-07 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.49,10000,20.07,19.89,30.96,34.21,1012,,,56,28.99,288,38.01,0.25,,,,100,500,Rain,light rain,10d
1641589200,2022-01-07 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.2,10000,19.81,19.96,30.96,34.95,1014,,,56,21,300,28.99,,,,,75,803,Clouds,broken clouds,04d
1641592800,2022-01-07 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,31.03,10000,19.45,18.43,28.96,33.22,1015,,,58,27,289,38.99,,,,,0,800,Clear,sky is clear,01n
1641596400,2022-01-07 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,30,10000,21.47,17.98,27.97,31.95,1017,,,67,18.01,288,24,,,0.51,,75,601,Snow,snow,13n
1641600000,2022-01-08 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.96,10000,17.83,17.31,26.96,30.94,1018,,,59,15.99,281,34,,,0.51,,0,601,Snow,snow,13n
1641603600,2022-01-08 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.74,10000,19.94,17.04,27.95,29.95,1020,,,66,15.99,281,25.99,,,0.25,,0,600,Snow,light snow,13n
1641607200,2022-01-08 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,27.84,10000,18.12,17.1,26.94,28.98,1021,,,63,13,288,21,,,0.25,,0,600,Snow,light snow,13n
1641610800,2022-01-08 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,27.25,10000,17.22,17.29,25.95,28.94,1022,,,62,11.01,282,18.99,,,,,0,800,Clear,sky is clear,01n
1641614400,2022-01-08 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,26.87,10000,15.84,14.27,25.95,27.95,1023,,,59,17,295,31,,,,,0,800,Clear,sky is clear,01n
1641618000,2022-01-08 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,26.37,10000,15.01,13.77,24.98,27.95,1024,,,58,21,283,35.01,,,,,75,803,Clouds,broken clouds,04n
1641621600,2022-01-08 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,24.46,10000,13.53,11.86,22.96,26.22,1025,,,59,17,304,25.01,,,,,0,800,Clear,sky is clear,01n
1641625200,2022-01-08 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,24.31,10000,13.05,11.71,22.96,25.99,1026,,,58,15.99,296,25.99,,,,,0,800,Clear,sky is clear,01n
1641628800,2022-01-08 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,23.4,10000,12.18,11.62,21.96,25.95,1027,,,58,12.66,300,21.85,,,,,0,800,Clear,sky is clear,01n
1641632400,2022-01-08 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,22.95,10000,12.43,10.35,20.97,24.98,1028,,,60,15.99,301,24,,,,,0,800,Clear,sky is clear,01n
1641636000,2022-01-08 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,23.45,10000,13.24,14.43,21.54,24.94,1030,,,61,8.01,279,11.99,,,,,0,800,Clear,sky is clear,01n
1641639600,2022-01-08 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,22.69,10000,12.52,10.11,21.54,23.99,1031,,,61,14,295,18.99,,,,,0,800,Clear,sky is clear,01n
1641643200,2022-01-08 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,22.26,10000,12.11,10.2,20.95,23.95,1032,,,61,12.66,300,18.41,,,,,0,800,Clear,sky is clear,01n
1641646800,2022-01-08 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,21,10000,11.55,8.4,18.97,23.22,1034,,,63,18.01,298,25.01,,,,,0,800,Clear,sky is clear,01d
1641650400,2022-01-08 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,22.06,10000,11.59,9.46,20.95,23.95,1036,,,60,17,300,21,,,,,0,800,Clear,sky is clear,01d
1641654000,2022-01-08 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,22.84,10000,10.94,10.24,21.54,24.22,1037,,,56,15.01,294,24,,,,,0,800,Clear,sky is clear,01d
1641657600,2022-01-08 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,25.39,10000,11.48,14.49,22.95,26.94,1037,,,51,11.99,316,18.99,,,,,0,800,Clear,sky is clear,01d
1641661200,2022-01-08 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,26.96,10000,12.16,18.07,24.94,28.94,1036,,,49,8.99,312,21.99,,,,,0,800,Clear,sky is clear,01d
1641664800,2022-01-08 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.6,10000,11.98,22.19,25.95,29.97,1036,,,45,5.99,318,13,,,,,0,800,Clear,sky is clear,01d
1641668400,2022-01-08 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,30.2,10000,12.56,23.32,27.95,31.15,1036,,,43,7,294,13,,,,,0,800,Clear,sky is clear,01d
1641672000,2022-01-08 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,31.15,10000,12.97,26.46,28.74,31.96,1036,,,42,4.61,0,,,,,,0,800,Clear,sky is clear,01d
1641675600,2022-01-08 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,31.15,10000,11.48,27.77,28.74,32.22,1036,,,39,3.44,300,,,,,,0,800,Clear,sky is clear,01d
1641679200,2022-01-08 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.87,10000,12.24,23.79,27.97,31.21,1036,,,45,4.61,280,,,,,,0,800,Clear,sky is clear,01n
1641682800,2022-01-08 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.43,10000,12.31,24.04,28.15,31.15,1036,,,44,5.01,231,8.99,,,,,0,800,Clear,sky is clear,01n
1641686400,2022-01-09 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.85,10000,13.1,23.36,28.15,30.16,1036,,,47,5.01,224,8.99,,,,,0,800,Clear,sky is clear,01n
1641690000,2022-01-09 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.63,10000,13.73,22.23,27.99,30.16,1037,,,49,5.99,238,10,,,,,0,800,Clear,sky is clear,01n
1641693600,2022-01-09 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.71,10000,14.22,19.65,27.14,30.16,1036,,,50,10,250,15.01,,,,,0,800,Clear,sky is clear,01n
1641697200,2022-01-09 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.25,10000,13.89,20.32,27.14,30.94,1035,,,48,10,190,13,,,,,0,800,Clear,sky is clear,01n
1641700800,2022-01-09 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.52,10000,14.56,18.81,27.14,30.94,1034,,,49,14,185,18.01,,,,,0,800,Clear,sky is clear,01n
1641704400,2022-01-09 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.87,10000,13.95,18.84,27.14,30.54,1035,,,49,11.99,183,20,,,,,0,800,Clear,sky is clear,01n
1641708000,2022-01-09 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.14,10000,15.42,21.36,27.14,30.94,1034,,,52,8.01,224,14,,,,,0,800,Clear,sky is clear,01n
1641711600,2022-01-09 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.34,10000,18.88,20.86,27.95,30.94,1033,,,61,9.22,230,,,,,,0,800,Clear,sky is clear,01n
1641715200,2022-01-09 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,30.02,10000,20.21,19.85,28.15,31.98,1033,,,63,13,216,18.01,,,,,75,803,Clouds,broken clouds,04n
1641718800,2022-01-09 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,30.6,10000,21.74,21.02,28.94,32,1031,,,66,11.99,239,18.99,,,,,20,801,Clouds,few clouds,02n
1641722400,2022-01-09 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.23,10000,24.22,21.88,30.94,33.22,1029,,,69,15.01,220,20,,,,,75,803,Clouds,broken clouds,04n
1641726000,2022-01-09 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,32.79,10000,25.3,24.22,30.96,34.21,1028,,,71,11.01,240,15.99,,,,,100,804,Clouds,overcast clouds,04n
1641729600,2022-01-09 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,33.75,10000,27.01,23.83,31.96,35.22,1027,,,74,15.01,209,21,,,,,75,803,Clouds,broken clouds,04n
1641733200,2022-01-09 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,34.45,10000,27.9,23.47,32.97,35.94,1026,,,75,18.99,171,21.99,,,,,100,804,Clouds,overcast clouds,04d
1641736800,2022-01-09 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.55,10000,27.97,25.81,33.96,36.95,1026,,,72,15.99,195,20,,,,,100,804,Clouds,overcast clouds,04d
1641740400,2022-01-09 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,36.52,10000,28.8,28.67,35.94,37.94,1025,,,72,11.5,230,19.57,,,,,100,804,Clouds,overcast clouds,04d
1641744000,2022-01-09 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.56,10000,29.68,29.41,36.95,38.95,1023,,,72,13,229,18.01,0.25,,,,100,500,Rain,light rain,10d
1641747600,2022-01-09 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.81,10000,30.49,29.71,36.95,39.22,1022,,,74,13,191,24,0.37,,,,100,500,Rain,light rain,10d
1641751200,2022-01-09 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.02,10000,31.23,31.24,37.74,40.21,1020,,,73,13,240,21.99,0.49,,,,100,500,Rain,light rain,10d
1641754800,2022-01-09 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.65,10000,32.4,32.04,38.95,40.95,1018,,,75,13,227,18.01,0.11,,,,100,500,Rain,light rain,10d
1641758400,2022-01-09 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.54,10000,33.58,33.08,37.98,40.95,1017,,,79,10,220,21,0.25,,,,100,500,Rain,light rain,10d
1641762000,2022-01-09 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.86,10000,33.84,34.57,37.94,40.21,1016,,,82,5.75,0,,0.32,,,,100,500,Rain,light rain,10d
1641765600,2022-01-09 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.79,10000,34.97,33.08,37.74,40.21,1017,,,86,8.05,230,20.71,0.25,,,,100,500,Rain,light rain,10n
1641769200,2022-01-09 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.53,6437,35.29,33.37,37.74,40.21,1016,,,88,7,288,7,0.41,,,,100,501,Rain,moderate rain,10n
1641769200,2022-01-09 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.53,6437,35.29,33.37,37.74,40.21,1016,,,88,7,288,7,0.41,,,,100,701,Mist,mist,50n
1641772800,2022-01-10 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.26,9656,35.87,31.86,36.97,39.94,1016,,,91,9.22,220,,0.56,,,,100,500,Rain,light rain,10n
1641772800,2022-01-10 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.26,9656,35.87,31.86,36.97,39.94,1016,,,91,9.22,220,,0.56,,,,100,701,Mist,mist,50n
1641776400,2022-01-10 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.77,8047,36.64,30.92,37.74,40.21,1015,,,92,13,274,15.99,0.41,,,,100,500,Rain,light rain,10n
1641776400,2022-01-10 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.77,8047,36.64,30.92,37.74,40.21,1015,,,92,13,274,15.99,0.41,,,,100,701,Mist,mist,50n
1641780000,2022-01-10 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.66,9656,36.54,34.16,37.74,40.95,1015,,,92,5.99,358,5.99,0.76,,,,100,500,Rain,light rain,10n
1641780000,2022-01-10 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.66,9656,36.54,34.16,37.74,40.95,1015,,,92,5.99,358,5.99,0.76,,,,100,701,Mist,mist,50n
1641783600,2022-01-10 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.57,10000,35.33,29.12,37.15,40.15,1015,,,88,18.01,360,32.99,0.25,1.27,,,0,500,Rain,light rain,10n
1641787200,2022-01-10 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.79,10000,36.1,30.96,36.97,41.16,1015,,,90,13,274,15.99,,,,,20,801,Clouds,few clouds,02n
1641790800,2022-01-10 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.04,10000,35.51,32.02,37.96,41.16,1015,,,87,11.01,282,17,,,,,0,800,Clear,sky is clear,01n
1641794400,2022-01-10 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,39.04,10000,34.92,33.4,37.96,40.21,1015,,,85,8.01,287,11.99,,,,,100,804,Clouds,overcast clouds,04n
1641798000,2022-01-10 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,38.44,10000,33.44,32.18,36.97,40.21,1016,,,82,8.99,286,13,,,,,100,804,Clouds,overcast clouds,04n
1641801600,2022-01-10 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,37.08,10000,30.15,30.99,36.97,39,1016,,,75,8.05,300,17.27,,,,,100,804,Clouds,overcast clouds,04n
1641805200,2022-01-10 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,35.96,10000,25.45,27.5,35.94,37,1018,,,63,12.66,300,27.63,,,,,100,804,Clouds,overcast clouds,04n
1641808800,2022-01-10 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,33.75,10000,20.73,22.01,32.95,35.22,1018,,,55,21,316,32.01,,,,,0,800,Clear,sky is clear,01n
1641812400,2022-01-10 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,31.78,10000,17.91,19.83,30.54,33.22,1019,,,52,19.57,300,31.07,,,,,0,800,Clear,sky is clear,01n
1641816000,2022-01-10 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.95,10000,16.18,17.35,28.74,31.21,1020,,,52,21,314,35.99,,,,,20,801,Clouds,few clouds,02n
1641819600,2022-01-10 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,28.99,10000,15.67,17.01,27.97,30.22,1021,,,53,17,312,24,,,,,20,801,Clouds,few clouds,02d
1641823200,2022-01-10 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.17,10000,14.23,16.59,27.95,30.94,1022,,,49,18.99,307,32.99,,,,,0,800,Clear,sky is clear,01d
1641826800,2022-01-10 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,29.14,10000,12.92,16.54,27.95,31.21,1022,,,46,21.99,321,28.99,,,,,0,800,Clear,sky is clear,01d
