dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,weather_desc_broken clouds,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy intensity rain,weather_desc_heavy snow,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_overcast clouds,weather_desc_scattered clouds,weather_desc_sky is clear,weather_desc_snow,weather_desc_thunderstorm,weather_desc_thunderstorm with heavy rain,weather_desc_thunderstorm with light rain,weather_desc_thunderstorm with rain,weather_desc_very heavy rain
2022-01-05 11:00:00 +0000 UTC,33.06,30.94,35.22,1019,77,7.0,180,15.01,100,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 12:00:00 +0000 UTC,33.48,31.98,35.17,1019,80,8.01,182,18.99,100,0.45,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 13:00:00 +0000 UTC,34.07,32.95,35.94,1017,90,4.0,111,11.01,100,1.1,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-01-05 13:00:00 +0000 UTC,34.07,32.95,35.94,1017,90,4.0,111,11.01,100,1.1,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-01-05 14:00:00 +0000 UTC,37.42,35.98,38.14,1017,87,10.0,163,21.0,100,0.51,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 15:00:00 +0000 UTC,37.53,35.94,39.0,1016,88,11.99,360,21.99,100,0.42,1.27,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 15:00:00 +0000 UTC,37.53,35.94,39.0,1016,88,11.99,360,21.99,100,0.42,1.27,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-01-05 16:00:00 +0000 UTC,38.07,36.95,40.95,1014,93,5.01,0,11.99,100,0.72,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 16:00:00 +0000 UTC,38.07,36.95,40.95,1014,93,5.01,0,11.99,100,0.72,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-01-05 17:00:00 +0000 UTC,39.43,37.96,41.16,1013,92,8.05,230,16.11,100,1.35,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-01-05 17:00:00 +0000 UTC,39.43,37.96,41.16,1013,92,8.05,230,16.11,100,1.35,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-01-05 18:00:00 +0000 UTC,41.72,39.97,43.16,1011,88,15.01,166,18.01,100,0.51,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 19:00:00 +0000 UTC,43.93,41.99,44.94,1009,92,10.0,174,15.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-01-05 20:00:00 +0000 UTC,45.27,43.95,46.74,1009,90,11.01,153,14.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 21:00:00 +0000 UTC,46.09,44.94,47.16,1009,90,6.91,200,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 22:00:00 +0000 UTC,45.82,44.94,46.99,1008,88,4.0,190,5.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 23:00:00 +0000 UTC,45.27,44.15,46.74,1007,81,11.01,157,21.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 00:00:00 +0000 UTC,43.79,42.96,45.21,1007,84,7.0,151,18.99,38,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-01-06 01:00:00 +0000 UTC,44.08,43.95,44.94,1008,86,9.22,230,19.57,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 02:00:00 +0000 UTC,41.99,40.96,44.94,1007,87,5.75,0,17.27,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 03:00:00 +0000 UTC,41.94,40.14,43.16,1007,81,8.05,250,19.57,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 04:00:00 +0000 UTC,41.2,40.95,43.14,1006,85,6.91,240,17.27,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 05:00:00 +0000 UTC,40.95,39.94,42.17,1006,86,10.36,250,19.57,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 06:00:00 +0000 UTC,40.08,38.14,41.95,1005,82,7.0,196,18.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 07:00:00 +0000 UTC,39.74,38.95,41.95,1006,86,7.0,260,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 08:00:00 +0000 UTC,38.61,37.15,39.94,1007,82,8.99,360,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 09:00:00 +0000 UTC,38.61,37.15,41.16,1008,80,13.0,360,20.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 10:00:00 +0000 UTC,38.14,36.21,39.94,1008,80,10.0,262,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 11:00:00 +0000 UTC,37.65,36.14,39.54,1010,77,15.99,282,31.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 12:00:00 +0000 UTC,38.12,36.99,38.95,1010,64,18.01,285,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 13:00:00 +0000 UTC,37.4,36.95,38.95,1011,59,15.99,274,23.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 14:00:00 +0000 UTC,36.59,34.97,38.16,1013,55,15.01,278,23.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 15:00:00 +0000 UTC,37.09,35.94,38.95,1013,52,18.01,281,23.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 16:00:00 +0000 UTC,37.13,35.94,38.95,1014,48,20.0,277,25.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 17:00:00 +0000 UTC,37.38,35.94,38.95,1013,45,21.0,274,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 18:00:00 +0000 UTC,37.29,35.94,39.94,1013,45,15.01,261,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 19:00:00 +0000 UTC,38.1,35.94,39.94,1013,44,13.0,285,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 20:00:00 +0000 UTC,38.57,36.95,40.21,1013,42,10.0,316,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 21:00:00 +0000 UTC,37.8,36.95,39.22,1013,44,5.99,300,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 22:00:00 +0000 UTC,36.81,34.97,38.95,1014,48,5.99,271,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-06 23:00:00 +0000 UTC,36.7,35.94,37.94,1015,49,8.05,280,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-07 00:00:00 +0000 UTC,36.46,34.95,37.94,1015,50,8.99,288,11.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-07 01:00:00 +0000 UTC,35.35,34.95,36.21,1014,50,4.0,262,5.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-07 02:00:00 +0000 UTC,35.35,34.95,36.21,1014,50,5.75,20,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-01-07 03:00:00 +0000 UTC,35.35,34.95,36.21,1014,51,5.75,40,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-01-07 04:00:00 +0000 UTC,34.72,33.15,36.21,1014,50,11.01,311,13.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-01-07 05:00:00 +0000 UTC,34.7,32.97,36.95,1012,53,13.0,333,18.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-01-07 06:00:00 +0000 UTC,31.64,29.95,34.99,1010,73,12.66,10,26.46,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-01-07 07:00:00 +0000 UTC,31.42,29.95,32.95,1010,82,10.0,2,14.0,100,,,0.36,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 08:00:00 +0000 UTC,30.2,28.74,31.21,1009,90,11.99,57,17.0,100,,,0.51,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-07 08:00:00 +0000 UTC,30.2,28.74,31.21,1009,90,11.99,57,17.0,100,,,0.51,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 09:00:00 +0000 UTC,29.68,28.15,31.21,1008,89,5.99,9,11.01,100,,,0.76,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 09:00:00 +0000 UTC,29.68,28.15,31.21,1008,89,5.99,9,11.01,100,,,0.76,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 10:00:00 +0000 UTC,28.8,27.95,31.21,1008,93,11.99,311,15.99,100,,,2.29,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 10:00:00 +0000 UTC,28.8,27.95,31.21,1008,93,11.99,311,15.99,100,,,2.29,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-07 11:00:00 +0000 UTC,28.94,27.95,30.97,1009,93,8.99,324,14.0,100,,,0.51,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-07 11:00:00 +0000 UTC,28.94,27.95,30.97,1009,93,8.99,324,14.0,100,,,0.51,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 12:00:00 +0000 UTC,28.67,27.95,29.98,1008,94,10.0,314,17.0,100,,,1.78,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-07 12:00:00 +0000 UTC,28.67,27.95,29.98,1008,94,10.0,314,17.0,100,,,1.78,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 13:00:00 +0000 UTC,28.29,26.96,29.98,1009,94,10.0,304,14.0,100,,,0.51,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 13:00:00 +0000 UTC,28.29,26.96,29.98,1009,94,10.0,304,14.0,100,,,0.51,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-07 14:00:00 +0000 UTC,28.67,27.95,30.22,1009,91,13.0,302,18.99,98,,,0.25,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 14:00:00 +0000 UTC,28.67,27.95,30.22,1009,91,13.0,302,18.99,98,,,0.25,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-01-07 15:00:00 +0000 UTC,29.52,27.99,31.21,1010,87,15.01,283,21.99,85,,,,0.76,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 15:00:00 +0000 UTC,29.52,27.99,31.21,1010,87,15.01,283,21.99,85,,,,0.76,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 16:00:00 +0000 UTC,32.61,31.15,34.21,1010,73,25.01,293,31.0,75,0.51,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 16:00:00 +0000 UTC,32.61,31.15,34.21,1010,73,25.01,293,31.0,75,0.51,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 17:00:00 +0000 UTC,33.69,32.95,35.22,1010,65,21.99,284,31.0,20,1.02,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 17:00:00 +0000 UTC,33.69,32.95,35.22,1010,65,21.99,284,31.0,20,1.02,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-01-07 18:00:00 +0000 UTC,33.6,32.95,35.22,1010,61,23.0,301,34.0,100,0.51,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 19:00:00 +0000 UTC,32.97,31.96,34.95,1011,60,18.99,308,30.0,75,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 20:00:00 +0000 UTC,32.49,30.96,34.21,1012,56,28.99,288,38.01,100,0.25,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 21:00:00 +0000 UTC,32.2,30.96,34.95,1014,56,21.0,300,28.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-07 22:00:00 +0000 UTC,31.03,28.96,33.22,1015,58,27.0,289,38.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-07 23:00:00 +0000 UTC,30.0,27.97,31.95,1017,67,18.01,288,24.0,75,,,0.51,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-08 00:00:00 +0000 UTC,28.96,26.96,30.94,1018,59,15.99,281,34.0,0,,,0.51,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-01-08 01:00:00 +0000 UTC,28.74,27.95,29.95,1020,66,15.99,281,25.99,0,,,0.25,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-08 02:00:00 +0000 UTC,27.84,26.94,28.98,1021,63,13.0,288,21.0,0,,,0.25,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-01-08 03:00:00 +0000 UTC,27.25,25.95,28.94,1022,62,11.01,282,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 04:00:00 +0000 UTC,26.87,25.95,27.95,1023,59,17.0,295,31.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 05:00:00 +0000 UTC,26.37,24.98,27.95,1024,58,21.0,283,35.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-08 06:00:00 +0000 UTC,24.46,22.96,26.22,1025,59,17.0,304,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 07:00:00 +0000 UTC,24.31,22.96,25.99,1026,58,15.99,296,25.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 08:00:00 +0000 UTC,23.4,21.96,25.95,1027,58,12.66,300,21.85,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 09:00:00 +0000 UTC,22.95,20.97,24.98,1028,60,15.99,301,24.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 10:00:00 +0000 UTC,23.45,21.54,24.94,1030,61,8.01,279,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 11:00:00 +0000 UTC,22.69,21.54,23.99,1031,61,14.0,295,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 12:00:00 +0000 UTC,22.26,20.95,23.95,1032,61,12.66,300,18.41,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 13:00:00 +0000 UTC,21.0,18.97,23.22,1034,63,18.01,298,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 14:00:00 +0000 UTC,22.06,20.95,23.95,1036,60,17.0,300,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 15:00:00 +0000 UTC,22.84,21.54,24.22,1037,56,15.01,294,24.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 16:00:00 +0000 UTC,25.39,22.95,26.94,1037,51,11.99,316,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 17:00:00 +0000 UTC,26.96,24.94,28.94,1036,49,8.99,312,21.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 18:00:00 +0000 UTC,28.6,25.95,29.97,1036,45,5.99,318,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 19:00:00 +0000 UTC,30.2,27.95,31.15,1036,43,7.0,294,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 20:00:00 +0000 UTC,31.15,28.74,31.96,1036,42,4.61,0,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 21:00:00 +0000 UTC,31.15,28.74,32.22,1036,39,3.44,300,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 22:00:00 +0000 UTC,28.87,27.97,31.21,1036,45,4.61,280,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-08 23:00:00 +0000 UTC,29.43,28.15,31.15,1036,44,5.01,231,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 00:00:00 +0000 UTC,28.85,28.15,30.16,1036,47,5.01,224,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 01:00:00 +0000 UTC,28.63,27.99,30.16,1037,49,5.99,238,10.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 02:00:00 +0000 UTC,28.71,27.14,30.16,1036,50,10.0,250,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 03:00:00 +0000 UTC,29.25,27.14,30.94,1035,48,10.0,190,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 04:00:00 +0000 UTC,29.52,27.14,30.94,1034,49,14.0,185,18.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 05:00:00 +0000 UTC,28.87,27.14,30.54,1035,49,11.99,183,20.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 06:00:00 +0000 UTC,29.14,27.14,30.94,1034,52,8.01,224,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 07:00:00 +0000 UTC,29.34,27.95,30.94,1033,61,9.22,230,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-01-09 08:00:00 +0000 UTC,30.02,28.15,31.98,1033,63,13.0,216,18.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-09 09:00:00 +0000 UTC,30.6,28.94,32.0,1031,66,11.99,239,18.99,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-09 10:00:00 +0000 UTC,32.23,30.94,33.22,1029,69,15.01,220,20.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-09 11:00:00 +0000 UTC,32.79,30.96,34.21,1028,71,11.01,240,15.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
